X1 X2 Y
-0.915316668804735 -0.260918924119323 0
0.837935907300562 -0.776808097027242 0
0.915498957969248 -0.785307767335325 0
-0.496687032282352 -0.0599447656422853 1
0.073425195645541 -0.426754542626441 1
-0.685118067078292 0.600778982508928 0
0.0582852764055133 -0.572332913987339 1
0.206807329785079 -0.598436494357884 1
0.477923507802188 0.521022705361247 1
-0.360070182010531 -0.908508368767798 0
0.163308273069561 -0.149399213027209 0
0.454310356639326 0.218782231677324 1
0.611975920386612 -0.587374334223568 1
-0.598413824569434 -0.350820304360241 1
0.111164220608771 -0.0102412826381624 0
0.639511460904032 -0.971264806110412 0
-0.180427450686693 0.21660495409742 0
0.849948591552675 -0.666178964078426 0
-0.250901385210454 0.609812491573393 1
0.835879364050925 -0.676850525196642 0
-0.0422261701896787 -0.127226630691439 0
0.584358405321836 -0.2576410821639 1
-0.186876465100795 -0.124361865222454 0
0.671447290573269 0.555178879294544 1
-0.264609321951866 0.485393934883177 1
0.283120480366051 -0.600563866086304 1
-0.550041772890836 0.407753414940089 1
0.146408811677247 0.194762413389981 0
-0.611088735982776 0.153954167850316 1
-0.897249857429415 -0.00614059902727604 0
-0.402268471661955 0.235377889126539 1
0.942725372500718 -0.00114945042878389 0
-0.570453093387187 -0.989774876274168 0
0.0954097830690444 0.830515488982201 1
0.657641965895891 -0.855356357060373 0
0.924183463212103 -0.652661548461765 0
0.0228226836770773 0.651505365502089 1
-0.259561754763126 0.626758753787726 1
0.5876628565602 0.838017312809825 0
-0.88295661797747 0.671866584103554 0
-0.682950944639742 -0.484224399086088 1
0.97005853895098 -0.92039310792461 0
-0.552959046326578 0.287375619634986 1
-0.855857503600419 -0.810291087720543 0
0.34313225466758 0.206497244071215 1
0.765909406822175 0.0753659321926534 1
0.917909906245768 0.534701427444816 0
0.79973025387153 -0.714079221710563 0
-0.561780242715031 -0.434933943673968 1
-0.608809778466821 0.414679351262748 1
-0.763017837423831 -0.532594295684248 0
-0.677853731438518 -0.32793116569519 1
-0.246500627137721 -0.0892593660391867 0
-0.196371921338141 0.572750966064632 1
-0.305988007225096 0.668264658655971 1
-0.395563837140799 -0.621371665038168 1
0.424454831052572 -0.923248913139105 0
-0.122484095860273 0.209095354191959 0
-0.197213801089674 -0.945438058581203 0
-0.304816968273371 0.615442404523492 1
0.480513241607696 -0.838847177568823 0
-0.570192236918956 0.358407637570053 1
0.445027464069426 0.498238265514374 1
0.36100818682462 -0.653739483561367 1
-0.223815253004432 0.224730714224279 0
0.368828429374844 0.780135397333652 1
0.822057662066072 0.787114238366485 0
-0.226042713038623 -0.656681192107499 1
0.982472288887948 -0.364432677160949 0
-0.534970462787896 0.865662208292633 0
0.110342799220234 0.300203016959131 0
-0.991020636167377 -0.231704657897353 0
-0.592970565892756 -0.259316592011601 1
-0.239685972686857 -0.881794359534979 0
-0.0978645356371999 -0.983121677301824 0
-0.315136954654008 0.499029396567494 1
0.370553153101355 -0.435975294560194 1
0.70967712579295 -0.354272811673582 1
-0.143152896314859 -0.716583799105138 1
0.273771002423018 -0.611708113923669 1
-0.715479660779238 -0.914827782195061 0
0.182711161673069 -0.023085328284651 0
-0.0562450457364321 -0.805890928022563 1
-0.128714009188116 0.847050554119051 1
0.802469498943537 -0.82773100072518 0
0.206817025318742 -0.430399207863957 1
-0.119402137584984 0.298150416929275 0
-0.187074320390821 0.128806752618402 0
-0.419530681334436 0.787158074323088 1
-0.161499383393675 -0.224121005740017 0
-0.478625429794192 0.741092448122799 1
0.0924793463200331 -0.966371424496174 0
-0.194080962799489 -0.576995733194053 1
0.800640772096813 0.758485485333949 0
-0.00423320289701223 0.941367189865559 0
0.178244319744408 0.902008812874556 0
-0.290396356489509 -0.270095162093639 1
-0.204202850349247 0.190842589363456 0
0.753364961594343 -0.0563647472299635 1
-0.5858567757532 0.823134684469551 0
0.498078454751521 -0.947797450702637 0
0.340367511846125 0.983608583454043 0
-0.494505438022316 0.756894032936543 0
0.0959781319834292 0.595128536224365 1
-0.584780777804554 -0.768278773874044 0
-0.33718390064314 0.018652621190995 0
-0.237718317657709 0.598517412319779 1
-0.404620042536408 -0.00402890937402844 0
-0.197187937330455 -0.274141498375684 0
0.105584135744721 -0.62014092085883 1
-0.0231922902166843 -0.184531880076975 0
0.751704434398562 0.310400729067624 1
0.0204454837366939 -0.966006620321423 0
0.0766687993891537 -0.671875923871994 1
-0.551803479436785 -0.358637905213982 1
0.397868714760989 0.879465593956411 0
-0.464644855353981 0.386867950670421 1
0.230427682865411 -0.0877510057762265 0
-0.469273091293871 0.725263559725136 1
-0.618270575534552 0.329635098576546 1
-0.601917180698365 0.765345884952694 0
0.277675524819642 -0.307522636372596 1
0.609067638870329 0.704673829488456 0
0.869168478995562 -0.452572964597493 0
-0.505776313599199 0.915968087967485 0
0.68325762078166 0.7480498701334 0
-0.00853284448385239 -0.563764618244022 1
0.497069636825472 -0.206736381631345 1
-0.839730143081397 -0.586784257553518 0
-0.813466062303632 0.96114324266091 0
0.836009943392128 -0.0758422492071986 1
0.250603979453444 -0.486304758116603 1
0.395893983077258 -0.250895218923688 1
-0.657348022796214 -0.945532755926251 0
0.356666221283376 -0.24143630405888 1
0.260264852549881 -0.0725750993005931 0
0.414995779749006 -0.799930948764086 0
-0.122600431088358 -0.225239960476756 0
-0.99168724892661 -0.568963299505413 0
-0.58662568544969 -0.394914839882404 1
-0.701496419031173 -0.256806190125644 1
0.530901427380741 0.508532832376659 1
-0.108319818042219 0.0668657016940415 0
-0.960173312574625 -0.514664120972157 0
-0.379604726098478 -0.478513372596353 1
0.33673373889178 -0.320511348545551 1
-0.574498088564724 -0.360415837261826 1
0.271469737868756 -0.020462044980377 0
0.778404913377017 0.44144648918882 0
-0.245485137682408 0.0734868189319968 0
-0.627216452732682 -0.0754830758087337 1
-0.00652175955474377 -0.955029694829136 0
-0.0301361843012273 -0.38151942845434 0
0.330227013211697 -0.927295453380793 0
-0.275696685072035 -0.0619273483753204 0
0.731416722293943 0.921442665625364 0
-0.959755662363023 0.96154768159613 0
-0.150713280308992 0.224903277121484 0
-0.700297092553228 -0.0607498767785728 1
-0.842221738304943 -0.212069346103817 1
0.443842109758407 0.790410900954157 0
0.91519119264558 -0.00915011065080762 0
0.582192655652761 -0.416029607877135 1
0.633893060032278 0.311222851276398 1
-0.99075346859172 -0.534477122593671 0
0.346788825001568 0.622382432688028 1
-0.902800118084997 0.529342346824706 0
0.0710782851092517 0.364715092349797 0
0.193888157606125 0.176785786170512 0
0.0819226456806064 -0.57965557416901 1
0.475824806839228 0.669037776533514 1
-0.841913445852697 -0.383247343357652 0
-0.520491681993008 -0.389513081870973 1
0.855962959118187 0.569321456365287 0
-0.27780989324674 -0.569905949756503 1
-0.389119789004326 0.14069687994197 1
-0.543352854903787 -0.668778910767287 1
-0.354693885426968 -0.133707117289305 0
-0.68154451623559 0.504688074346632 1
-0.294745180755854 0.385610151104629 1
0.691828037146479 0.859237113036215 0
-0.230972586199641 0.147338545881212 0
0.777505407109857 0.829756250139326 0
0.271518861409277 -0.73149192892015 1
0.971890321932733 0.16454861452803 0
0.0276300767436624 -0.808139340020716 1
0.728077114094049 0.517192993778735 1
-0.491240853909403 -0.231063231360167 1
0.150067969691008 0.95540338056162 0
-0.437315291725099 -0.719609304796904 1
-0.876779755577445 -0.170951475389302 1
-0.0348016517236829 0.284801465924829 0
-0.157411531079561 -0.319079247303307 0
-0.694292242638767 0.164549332112074 1
0.531848574522883 -0.241301870904863 1
-0.6581522799097 0.758679488208145 0
0.869004519190639 -0.151985910721123 1
-0.494548743590713 -0.198945540003479 1
-0.0931948889046907 -0.571221102494746 1
-0.689214637037367 0.350777727086097 1
-0.17620887234807 0.245360035914928 0
-0.298173713032156 0.804860145784914 1
0.454839655198157 -0.180894172284752 1
0.183517259545624 0.605758112855256 1
0.601748229470104 0.503709326963872 1
0.148702120874077 -0.231564805842936 0
-0.121174276806414 0.341169674880803 0
-0.916407629847527 0.794208439998329 0
-0.937179914209992 -0.14845603145659 0
0.779487688560039 -0.45409020408988 0
0.726460719015449 0.201977975666523 1
0.799036625772715 -0.838592008221895 0
0.884894425980747 0.654954174533486 0
0.919117228128016 0.29829141125083 0
0.263455292675644 0.690973941702396 1
-0.720173884183168 0.431498374324292 1
-0.248978429008275 -0.144057918805629 0
0.552497694734484 0.360797783359885 1
-0.633008034899831 -0.841996619477868 0
-0.239257059060037 -0.653147134929895 1
-0.372996179386973 -0.791008761618286 1
0.149803106673062 0.544657426420599 1
-0.042463799007237 0.203942954074591 0
-0.87539991736412 -0.485123639460653 0
-0.366948742419481 0.9724583895877 0
-0.911244052927941 -0.223631307017058 0
-0.824050307739526 -0.038238609675318 1
0.191176239401102 -0.278232566080987 0
0.954351488035172 -0.974723739549518 0
0.395412554964423 0.560387929901481 1
-0.582802429329604 -0.0192310307174921 1
0.440988395363092 -0.6505914516747 1
-0.737948208581656 -0.939740812871605 0
-0.564366040285677 -0.938889769371599 0
0.160585939884186 -0.785699195694178 1
-0.830399923026562 0.803908903617412 0
0.136535233352333 0.206144705880433 0
-0.816052418202162 -0.927250513341278 0
0.306600315961987 -0.586264119017869 1
-0.447157115209848 -0.00415346492081881 0
-0.830031176563352 -0.863458092324436 0
-0.514182803686708 -0.973033056594431 0
-0.612355120480061 0.773532866500318 0
0.795685414224863 -0.884257753845304 0
0.200321558397263 0.747549498453736 1
-0.219877239782363 -0.420517522841692 1
0.243039591703564 -0.629902876913548 1
0.109555517788976 -0.901269955560565 0
-0.966657732147723 -0.494972274173051 0
-0.0789874331094325 -0.190514051355422 0
-0.456610277295113 0.058726642280817 1
0.544122711289674 0.951981170102954 0
-0.842276643030345 0.0382045954465866 1
-0.182159368880093 0.624138628598303 1
0.173664521425962 0.968380600214005 0
-0.866566247306764 0.413878453429788 0
0.70415414031595 -0.969160984735936 0
0.0417717783711851 0.450735873542726 0
-0.0651086382567883 -0.659273394849151 1
-0.342036728281528 -0.71596692642197 1
0.169139390811324 0.85788912139833 1
0.175462528131902 0.43448752630502 1
-0.623072537593544 0.0221555433236063 1
0.944997086189687 0.642034266144037 0
0.140300973784178 -0.923960882239044 0
0.927693604957312 0.563750763889402 0
-0.702568440698087 0.622181254439056 0
-0.595201426185668 -0.861382458824664 0
-0.405911063309759 0.781366142909974 1
-0.500229590572417 0.287729107774794 1
0.693105720449239 0.379210628103465 1
-0.0811004573479295 0.721576511859894 1
-0.330943442881107 0.603973820339888 1
-0.849737317766994 -0.264814850874245 1
0.692681367043406 -0.47762496676296 1
0.8784568477422 0.291841006372124 0
0.367558276746422 0.861491784919053 0
0.289233724121004 0.473122738301754 1
-0.207910237368196 0.205098595004529 0
-0.316189701668918 0.817335300147533 1
-0.151860316284001 -0.685257830657065 1
0.612179666757584 -0.125254923012108 1
0.442736506927758 -0.244021447841078 1
-0.705533029511571 -0.0913302255794406 1
-0.33027127198875 0.245166203938425 1
0.0244648810476065 0.677707582712173 1
-0.634634691756219 -0.102890816517174 1
-0.306579914875329 0.919817027635872 0
-0.270743396133184 -0.600595221389085 1
0.748129873070866 0.498925396241248 0
0.33655320154503 0.155844074208289 0
0.872062668669969 0.300970161799341 0
-0.759704210795462 -0.649006761610508 0
-0.706058920826763 0.313655114267021 1
0.0606724978424609 0.570208901073784 1
-0.408155709505081 -0.283202706370503 1
-0.108774264808744 -0.949430682230741 0
0.38301374623552 -0.981705253943801 0
-0.992321101948619 -0.0754875084385276 0
-0.265924403443933 0.269142873585224 1
-0.183077399618924 -0.647555612027645 1
0.0507045015692711 -0.384686874225736 0
0.648713132366538 0.530053246300668 1
0.816247339360416 -0.0231307833455503 1
-0.231805235613137 -0.411197489593178 1
-0.746680400334299 0.177290073595941 1
-0.443992135580629 0.599286444485188 1
-0.0858750091865659 -0.890293556731194 1
0.413041983731091 0.616188800893724 1
0.174988442566246 -0.646445314399898 1
0.0944070834666491 -0.246738474350423 0
-0.460282623767853 0.952883086632937 0
-0.218267435207963 -0.95148312440142 0
-0.131343302782625 -0.407945862505585 1
-0.381909205112606 -0.694692882243544 1
-0.919068050105125 -0.927753576077521 0
0.747687627095729 -0.495333262719214 0
0.298969356808811 0.886106460820884 0
-0.892003126908094 -0.956539393868297 0
-0.892584336455911 0.439017650205642 0
0.52899513207376 -0.993058059364557 0
0.856699095107615 0.443660105578601 0
-0.306884442921728 -0.436107965186238 1
-0.433225710876286 -0.610464454628527 1
0.674226474482566 0.522899088915437 1
0.553675694391131 -0.462394631002098 1
-0.839771047700197 0.178513683378696 1
0.201133131515235 -0.485175932757556 1
0.576407049316913 -0.858581611420959 0
0.657735209912062 0.139385630376637 1
-0.547192336525768 0.757750117219985 0
-0.405188000760972 -0.20183376967907 1
-0.926056431606412 0.422548378817737 0
0.858893958851695 0.185827094595879 1
0.478632071521133 0.685749432072043 1
0.568561763036996 -0.069707958959043 1
-0.550605037249625 0.290760385803878 1
0.699691478628665 0.561263908166438 0
0.512691605836153 -0.76339927315712 0
-0.848381406627595 0.720218923874199 0
0.703113709576428 -0.648755744565278 0
-0.368598845787346 -0.874543045181781 0
-0.0919556762091815 -0.824939472135156 1
-0.854322225321084 0.816757022868842 0
-0.785920332651585 0.636002509389073 0
-0.176665698643774 0.0933051421307027 0
-0.959812065586448 0.377109931316227 0
0.406828665640205 0.0928086135536432 0
0.0930314031429589 -0.278374955523759 0
0.764489961788058 0.461587652564049 1
0.305275387596339 0.689796038903296 1
-0.026576011441648 -0.389115125872195 0
-0.100909320171922 0.233776009641588 0
0.728409476578236 -0.468943919055164 1
-0.275870417244732 -0.663154688663781 1
-0.954409535042942 0.60111319553107 0
0.807736660353839 0.611408985219896 0
-0.974238311406225 0.53044705092907 0
-0.619572579395026 0.321750104892999 1
-0.685754143167287 -0.405995600391179 1
-0.431405508890748 0.421367047354579 1
-0.357199129182845 0.401487280614674 1
0.364964487031102 -0.100606368854642 0
-0.816349639091641 -0.371581830084324 0
-0.888699597679079 -0.250988216139376 0
0.724944752641022 0.844426713418216 0
0.776815116405487 -0.126193388365209 1
-0.0760851758532226 -0.0489603155292571 0
-0.505432072095573 0.994996694847941 0
0.18899254174903 -0.844332428649068 1
-0.550094221718609 0.627924385014921 1
-0.277356571517885 -0.324177575297654 1
-0.910553644876927 0.406149683520198 0
-0.215698211919516 -0.222865375224501 0
0.576607514638454 -0.128544336650521 1
0.276824541389942 -0.181629517115653 0
0.829191068187356 0.927021443843842 0
0.883470681961626 -0.0181018840521574 1
0.546038964297622 -0.50766436336562 1
0.414394257124513 0.682674319949001 1
-0.531519392970949 -0.923488176427782 0
0.745218348689377 -0.296212241053581 1
0.451157213654369 -0.384460850153118 1
-0.450819951947778 0.00987696135416627 0
-0.249294880777597 -0.0961571256630123 0
-0.519305412191898 0.996457091998309 0
-0.189967768732458 0.576908224262297 1
-0.965054213535041 -0.759800493717194 0
-0.84707001503557 0.0793238109908998 1
0.524744084104896 -0.0351622221060097 1
0.97865945007652 0.471924164332449 0
-0.555277683772147 -0.794772952795029 0
-0.550223180092871 0.284985339734703 1
-0.427150556817651 -0.146497635636479 1
-0.0515359989367425 0.998896759003401 0
0.805220915004611 -0.0481837578117847 1
0.898352270945907 -0.689513448625803 0
-0.235394922085106 0.340601297095418 1
-0.981372227426618 -0.524431488476694 0
-0.296465997118503 0.334509018808603 1
-0.411985277663916 0.933352338615805 0
-0.856836969498545 -0.225722335744649 1
-0.105837708339095 -0.82752924785018 1
0.897312011104077 0.0196994110010564 0
-0.223759384825826 -0.320236327592283 1
-0.661586165893823 -0.576230098027736 1
-0.0478633590973914 -0.603846570011228 1
-0.747696714941412 -0.300853532738984 1
-0.117305828258395 0.0183140244334936 0
-0.729851846117526 -0.941434824373573 0
-0.380953279323876 0.869442407973111 0
0.356143658980727 -0.149936864152551 1
0.793539195787162 -0.782075210474432 0
0.804455951787531 -0.838367583695799 0
-0.0652763405814767 -0.85710589075461 1
0.560997071675956 0.397174548823386 1
0.300692990422249 -0.438953325152397 1
0.108594950754195 0.429303073789924 1
-0.835674220696092 0.427332990802824 0
0.864029256161302 -0.260317974258214 0
